#Supplementary Table 2 Summary of protein targets measured using the Olink Explore HT platform,,,,,,,,,,,,,,,,,,,,,,,,,,,
#sd - standard deviation; cv - coefficient of variation; p.dip - p-value of a dip test for multi-modal distribution: cis.pQTL - whehter or not a cis-pQTL was identified; med.pred = median (and 25th and 75th percentil) value of predicted correlation coefficient across all protein groups measued; Seer ID - best correlating Seer protein group; spear.seer = associated Spearman correlation coefficient; SomaLogic ID = best correlating aptamer ID; spear.soma = associated Spearman correlation coefficient
#
Olink ID,OlinkID_vendor,Assay,UniProt,Block,missing.per.olink,below.lod.per.olink,cv.olink,mean.cv.olink,sd.cv.olink,n.olink,mean.l2.olink,sd.l2.olink,median.l2.olink,min.l2.olink,max.l2.olink,faction.outlier.olink,p.dip.olink,cis.pQTL.olink,cis.pav.olink,med.pred,p25.pred,p75.pred,Seer ID,spear.seer,SomaLogic ID,spear.soma,correlation.cluster
DEFB121_41093,OID41093,DEFB121,Q5J5C9,2,0.14,71.64,18.39,-0.30,0.27,22.00,0.03,0.68,-0.11,-1.46,5.28,0.00,0.99,FALSE,FALSE,0.11,0.10,0.12,,,seq.5765.53,0.02,
DEFB1_45105,OID45105,DEFB1,P60022,6,1.11,11.40,9.70,-0.15,0.14,21.00,-0.29,0.52,-0.29,-3.05,3.43,0.00,0.98,TRUE,FALSE,0.56,0.54,0.57,prot.2974,,seq.6629.3,0.49,
DEFB4A_DEFB4B_43603,OID43603,DEFB4A_DEFB4B,O15263,4,0.00,0.90,30.32,-6.01,0.45,22.00,-3.45,1.71,-3.56,-7.59,2.82,0.00,0.99,FALSE,FALSE,0.55,0.54,0.57,,,seq.13397.88,0.75,
DENND2B_42369,OID42369,DENND2B,P78524,3,0.00,65.00,36.26,-0.67,0.51,22.00,-0.38,1.18,-0.52,-4.43,7.36,0.02,0.91,FALSE,FALSE,0.05,0.05,0.06,,,,,
DENND2C_41094,OID41094,DENND2C,Q68D51,2,0.14,27.80,23.80,1.15,0.38,22.00,1.51,0.83,1.49,-1.73,5.33,0.00,0.99,FALSE,FALSE,0.43,0.41,0.43,prot.3948,0.57,,,
DENR_42370,OID42370,DENR,O43583,3,0.00,55.74,37.69,1.47,0.51,22.00,1.76,0.90,1.74,-1.94,5.20,0.01,0.99,FALSE,FALSE,0.43,0.43,0.43,prot.1251,0.49,seq.19287.59,0.40,
DEPDC1_40155,OID40155,DEPDC1,Q5TB30,1,0.00,86.01,59.27,-2.16,1.50,22.00,-1.77,1.86,-1.53,-8.90,5.53,0.06,0.21,FALSE,FALSE,0.03,0.03,0.03,,,,,
DEPP1_44601,OID44601,DEPP1,Q9NTK1,5,0.07,88.23,20.89,-0.28,0.30,22.00,-0.13,0.83,-0.25,-1.91,8.94,0.00,1.00,FALSE,FALSE,0.10,0.09,0.11,,,seq.7178.59,0.00,
DEUP1_40156,OID40156,DEUP1,Q05D60,1,0.00,94.36,54.09,-0.06,0.80,22.00,0.04,1.25,0.19,-7.74,5.72,0.02,0.71,FALSE,FALSE,0.02,0.02,0.02,,,,,
DFFA_43604,OID43604,DFFA,O00273,4,0.00,30.48,13.02,1.21,0.19,22.00,1.52,0.46,1.51,-0.18,4.31,0.01,0.99,FALSE,FALSE,0.36,0.35,0.36,,,seq.21249.115,0.26,
DGCR6_42371,OID42371,DGCR6,Q14129,3,0.00,86.50,53.69,0.26,0.66,22.00,-0.13,1.09,-0.06,-8.13,4.85,0.01,0.99,FALSE,FALSE,0.03,0.02,0.03,,,seq.9444.70,0.03,
DGKA_43605,OID43605,DGKA,P23743,4,0.00,29.58,28.91,1.69,0.40,22.00,1.83,0.60,1.84,-0.16,4.15,0.00,1.00,FALSE,FALSE,0.47,0.46,0.47,prot.2322,0.51,seq.29987.10,0.28,
DGKB_42372,OID42372,DGKB,Q9Y6T7,3,0.00,86.43,44.56,-0.14,0.70,22.00,-0.13,0.97,-0.06,-4.49,5.41,0.01,1.00,FALSE,FALSE,0.02,0.02,0.02,,,seq.12895.28,0.00,
DGKD_41095,OID41095,DGKD,Q16760,2,0.14,69.06,20.59,0.28,0.30,22.00,0.38,0.67,0.27,-1.59,5.16,0.00,0.99,FALSE,FALSE,0.13,0.12,0.14,prot.3711,0.16,seq.31484.24,0.15,
DGKH_41096,OID41096,DGKH,Q86XP1,2,0.14,26.76,27.41,-0.38,0.38,22.00,0.68,1.30,0.41,-2.02,7.00,0.00,0.88,FALSE,FALSE,0.21,0.21,0.22,prot.4279,0.24,,,
DGKI_43606,OID43606,DGKI,O75912,4,0.00,3.69,20.53,-0.80,0.31,22.00,-0.14,0.80,-0.15,-4.23,4.44,0.01,1.00,TRUE,FALSE,0.23,0.22,0.23,prot.6940,0.15,,,
DGKZ_42373,OID42373,DGKZ,Q13574,3,0.00,58.66,38.57,-0.40,0.59,22.00,-0.12,0.67,-0.10,-4.05,3.23,0.01,0.96,FALSE,FALSE,0.15,0.14,0.15,prot.3440,0.25,,,
DHODH_42374,OID42374,DHODH,Q02127,3,0.00,74.95,90.19,-2.26,2.33,22.00,-1.37,2.33,-0.90,-7.79,5.93,0.04,0.00,FALSE,FALSE,0.03,0.03,0.03,prot.3211,0.03,seq.21346.71,0.02,
DHPS_43607,OID43607,DHPS,P49366,4,0.00,20.18,10.34,-2.13,0.15,22.00,-2.72,0.66,-2.79,-5.42,3.69,0.02,0.99,FALSE,FALSE,0.18,0.18,0.19,,,seq.9856.22,-0.03,
DHRS4L2_43608,OID43608,DHRS4L2,Q6PKH6,4,0.00,11.90,12.34,-1.70,0.18,22.00,-1.07,0.75,-1.13,-3.50,5.61,0.01,0.99,TRUE,TRUE,0.30,0.29,0.32,,,,,
DHRS7_42375,OID42375,DHRS7,Q9Y394,3,0.00,49.41,45.75,-3.34,0.71,22.00,-1.95,1.28,-2.16,-6.46,6.11,0.03,0.99,FALSE,FALSE,0.12,0.12,0.12,prot.6172,0.16,,,
DHX36_41097,OID41097,DHX36,Q9H2U1,2,0.14,85.16,55.21,0.17,0.91,22.00,0.15,1.34,0.17,-7.24,7.20,0.00,1.00,FALSE,FALSE,0.03,0.03,0.03,prot.5449,0.02,,,
DHX37_41098,OID41098,DHX37,Q8IY37,2,0.14,87.11,51.76,-0.71,0.86,22.00,-0.38,0.95,-0.37,-7.83,5.19,0.00,1.00,FALSE,FALSE,0.02,0.02,0.03,,,,,
DHX8_41099,OID41099,DHX8,Q14562,2,0.14,84.67,25.70,-0.18,0.44,22.00,0.11,0.77,0.03,-2.88,6.01,0.00,1.00,FALSE,FALSE,0.04,0.03,0.04,prot.3527,-0.05,seq.11601.26,0.02,
DIABLO_44602,OID44602,DIABLO,Q9NR28,5,0.07,0.35,27.05,2.47,0.35,22.00,2.74,0.77,2.74,-1.02,7.27,0.00,0.99,FALSE,FALSE,0.63,0.62,0.63,prot.5647,0.64,seq.3122.6,0.09,4
DIAPH3_41100,OID41100,DIAPH3,Q9NSV4,2,0.14,55.61,42.98,1.74,0.67,22.00,2.68,1.13,2.71,-1.63,10.59,0.00,1.00,FALSE,FALSE,0.26,0.25,0.28,,,,,
DIP2B_41101,OID41101,DIP2B,Q9P265,2,0.14,83.00,100.33,-0.20,1.57,22.00,0.44,1.74,0.54,-6.80,7.72,0.00,0.99,FALSE,FALSE,0.01,0.01,0.02,prot.5863,-0.03,,,
DIP2C_40157,OID40157,DIP2C,Q9Y2E4,1,0.00,73.83,207.87,0.25,3.39,22.00,0.20,3.42,0.35,-6.44,12.44,0.00,0.00,FALSE,FALSE,0.03,0.02,0.03,,,,,
DIPK1C_42376,OID42376,DIPK1C,Q0P6D2,3,0.00,87.68,69.29,0.12,0.84,22.00,-0.20,1.20,-0.17,-7.82,5.15,0.01,0.99,FALSE,FALSE,0.02,0.02,0.02,,,seq.14341.8,0.01,
DIPK2B_44603,OID44603,DIPK2B,Q9H7Y0,5,0.07,5.78,13.48,0.44,0.19,22.00,0.21,0.39,0.23,-4.67,1.41,0.00,0.99,TRUE,TRUE,0.51,0.50,0.52,,,seq.29607.52,0.57,
DIS3L2_40158,OID40158,DIS3L2,Q8IYB7,1,0.00,89.00,88.70,-0.26,0.96,22.00,-0.28,1.69,-0.09,-7.91,8.24,0.04,0.80,FALSE,FALSE,0.03,0.03,0.03,prot.4355,0.02,seq.26061.80,0.00,
DIS3L_41102,OID41102,DIS3L,Q8TF46,2,0.14,63.83,47.84,-1.98,0.79,22.00,-0.08,1.69,-0.31,-8.00,8.48,0.00,0.96,FALSE,FALSE,0.04,0.04,0.05,,,,,
DIXDC1_40159,OID40159,DIXDC1,Q155Q3,1,0.00,82.74,166.13,1.25,2.14,22.00,1.14,2.06,0.15,-0.73,10.99,0.21,0.00,FALSE,FALSE,0.04,0.04,0.04,,,seq.13441.30,-0.02,
DKK1_44604,OID44604,DKK1,O94907,5,0.07,21.73,8.95,0.79,0.13,22.00,0.90,0.61,0.88,-4.63,4.40,0.00,0.99,TRUE,FALSE,0.71,0.70,0.71,prot.1495,0.79,seq.3535.84,0.84,
DKK3_45106,OID45106,DKK3,Q9UBP4,6,1.11,1.97,8.36,0.34,0.13,21.00,0.47,0.41,0.47,-1.28,2.05,0.00,0.98,FALSE,FALSE,0.66,0.66,0.67,prot.5893,0.61,seq.3607.71,0.76,
DKK4_43609,OID43609,DKK4,Q9UBT3,4,0.00,0.00,14.76,-0.43,0.20,22.00,0.52,0.58,0.49,-1.08,4.51,0.01,0.85,FALSE,FALSE,0.54,0.54,0.54,,,seq.22959.32,0.74,
DKKL1_43610,OID43610,DKKL1,Q9UK85,4,0.00,8.35,12.08,0.86,0.18,22.00,-0.11,1.02,0.13,-3.09,3.00,0.00,0.00,TRUE,TRUE,0.25,0.24,0.26,,,seq.16309.30,0.03,
DLEU7_40160,OID40160,DLEU7,Q6UYE1,1,0.00,89.98,367.94,-0.97,2.90,22.00,0.13,2.89,0.35,-7.33,14.54,0.01,0.00,FALSE,FALSE,0.02,0.02,0.02,,,,,
DLG4_43611,OID43611,DLG4,P78352,4,0.00,9.26,17.93,1.63,0.27,22.00,1.97,0.69,1.96,-1.14,5.64,0.01,0.98,FALSE,FALSE,0.54,0.53,0.54,,,seq.8070.88,0.58,
DLGAP5_42377,OID42377,DLGAP5,Q15398,3,0.00,82.53,77.27,-1.34,1.71,22.00,-0.23,1.50,-0.12,-7.90,6.27,0.03,0.99,FALSE,FALSE,0.02,0.01,0.02,,,,,
DLK1_45107,OID45107,DLK1,P80370,6,1.11,1.97,8.45,1.40,0.12,21.00,0.64,0.71,0.64,-2.65,3.64,0.00,1.00,TRUE,FALSE,0.72,0.71,0.73,,,seq.6373.54,0.92,
DLL1_44605,OID44605,DLL1,O00548,5,0.07,0.00,8.99,-0.04,0.13,22.00,0.27,0.34,0.25,-1.26,2.46,0.00,1.00,FALSE,FALSE,0.54,0.53,0.54,,,seq.5349.69,0.59,
DLL4_43612,OID43612,DLL4,Q9NR61,4,0.00,32.22,63.42,0.07,0.96,22.00,-0.35,2.07,-0.10,-6.60,13.30,0.06,0.00,FALSE,FALSE,0.08,0.07,0.08,,,seq.3305.6,0.02,
DLST_41103,OID41103,DLST,P36957,2,0.14,75.26,27.00,-0.02,0.39,22.00,0.43,0.58,0.39,-1.30,5.10,0.00,0.99,FALSE,FALSE,0.06,0.05,0.06,prot.2566,-0.03,seq.23699.61,-0.02,
DLX3_40161,OID40161,DLX3,O60479,1,0.00,71.40,139.31,-4.88,2.01,22.00,-3.19,2.98,-2.25,-7.81,6.41,0.00,0.00,FALSE,FALSE,0.00,0.00,0.00,,,seq.11422.2,-0.02,
DMAP1_41104,OID41104,DMAP1,Q9NPF5,2,0.14,95.12,79.18,-0.54,1.31,22.00,-0.28,1.48,-0.08,-7.58,5.32,0.00,1.00,FALSE,FALSE,0.01,0.01,0.01,,,,,
DMC1_41105,OID41105,DMC1,Q14565,2,0.14,88.36,60.22,-0.47,0.94,22.00,-0.36,1.41,-0.32,-7.74,7.57,0.00,1.00,FALSE,FALSE,0.00,0.00,0.01,,,seq.23341.16,-0.02,
DMD_43613,OID43613,DMD,P11532,4,0.00,13.43,27.91,1.16,0.47,22.00,1.32,0.61,1.33,-0.80,4.31,0.01,1.00,FALSE,FALSE,0.23,0.23,0.25,,,seq.29152.22,0.11,
DMP1_43614,OID43614,DMP1,Q13316,4,0.00,0.00,10.44,1.44,0.15,22.00,1.96,0.77,1.96,-2.50,4.84,0.00,0.99,FALSE,FALSE,0.54,0.53,0.54,prot.3405,0.66,,,
DMRTC1_40162,OID40162,DMRTC1,Q5HYR2,1,0.00,78.50,46.32,-1.04,0.75,22.00,-0.45,0.91,-0.52,-3.62,5.67,0.02,0.98,FALSE,FALSE,0.02,0.02,0.02,,,,,
DNAAF11_42378,OID42378,DNAAF11,Q86X45,3,0.00,61.45,33.13,-1.47,0.52,22.00,-0.78,0.92,-0.84,-3.58,3.49,0.01,0.99,FALSE,FALSE,0.05,0.05,0.05,,,seq.29187.2,0.03,
DNAAF2_40163,OID40163,DNAAF2,Q9NVR5,1,0.00,74.67,166.92,1.41,2.52,22.00,1.37,3.20,0.27,-5.65,9.20,0.00,0.00,FALSE,FALSE,0.03,0.03,0.03,,,,,
DNAAF4_40164,OID40164,DNAAF4,Q8WXU2,1,0.00,69.52,23.91,-0.47,0.33,22.00,-0.43,0.49,-0.49,-1.87,3.19,0.02,1.00,FALSE,FALSE,0.05,0.05,0.05,,,,,
DNAAF6_40165,OID40165,DNAAF6,Q9NQM4,1,0.00,82.39,86.12,-0.52,2.19,22.00,0.68,1.74,0.80,-7.18,6.57,0.02,0.99,FALSE,FALSE,0.04,0.04,0.05,,,,,
DNAAF8_41106,OID41106,DNAAF8,Q8IYS4,2,0.14,69.27,323.31,-1.06,2.70,22.00,-1.03,2.86,-0.38,-6.09,7.55,0.00,0.00,FALSE,FALSE,-0.02,-0.02,-0.01,,,seq.23607.1,-0.05,
DNAH10_41108,OID41108,DNAH10,Q8IVF4,2,0.14,81.46,62.37,-1.03,1.65,22.00,-0.42,1.42,-0.33,-7.48,7.43,0.00,0.98,FALSE,FALSE,0.03,0.03,0.04,,,,,
DNAH11_40166,OID40166,DNAH11,Q96DT5,1,0.00,63.19,35.70,-1.37,0.52,22.00,-1.19,0.92,-1.34,-3.66,5.74,0.03,1.00,FALSE,FALSE,0.04,0.03,0.05,prot.4891,,seq.35121.1,0.00,
DNAH17_41109,OID41109,DNAH17,Q9UFH2,2,0.14,63.97,32.82,-2.35,0.64,22.00,-1.29,1.15,-1.55,-4.48,4.83,0.00,1.00,FALSE,FALSE,0.05,0.04,0.05,prot.6885,,,,
DNAH1_41107,OID41107,DNAH1,Q9P2D7,2,0.14,75.96,27.14,1.95,0.41,22.00,-1.25,2.19,-0.90,-7.78,6.09,0.00,0.00,FALSE,FALSE,0.06,0.05,0.06,prot.5871,0.03,,,
DNAH5_42379,OID42379,DNAH5,Q8TE73,3,0.00,54.63,13.76,0.08,0.20,22.00,-0.64,1.07,-0.89,-2.55,7.13,0.04,1.00,FALSE,FALSE,0.05,0.05,0.06,prot.427,-0.04,,,
DNAH6_41110,OID41110,DNAH6,Q9C0G6,2,0.14,51.43,37.77,-6.12,0.80,22.00,-4.34,2.40,-4.54,-13.10,3.91,0.00,1.00,FALSE,FALSE,0.09,0.08,0.09,prot.6820,-0.01,,,
DNAH7_40167,OID40167,DNAH7,Q8WXX0,1,0.00,57.83,78.06,-3.95,1.83,22.00,-1.81,2.37,-1.91,-9.77,6.70,0.02,0.98,FALSE,FALSE,0.12,0.11,0.13,,,,,
DNAH9_40168,OID40168,DNAH9,Q9NYC9,1,0.00,69.10,125.66,-2.45,2.46,22.00,-0.95,3.50,-0.39,-6.98,10.14,0.00,0.00,FALSE,FALSE,0.03,0.02,0.03,,,,,
DNAI4_41111,OID41111,DNAI4,Q5VTH9,2,0.14,74.36,246.18,4.42,1.65,22.00,-0.37,2.99,0.07,-6.21,11.65,0.00,0.00,FALSE,FALSE,0.02,0.01,0.02,,,,,
DNAI7_41112,OID41112,DNAI7,Q6TDU7,2,0.14,84.67,87.86,-1.41,1.65,22.00,-0.41,1.98,-0.43,-7.68,6.72,0.00,0.95,FALSE,FALSE,0.01,0.01,0.01,,,,,
DNAJA1_42380,OID42380,DNAJA1,P31689,3,0.00,81.42,66.45,-0.42,1.72,22.00,0.03,1.62,0.11,-7.72,7.56,0.03,0.98,FALSE,FALSE,0.05,0.04,0.05,prot.2471,0.02,seq.29815.3,0.06,
DNAJA2_43615,OID43615,DNAJA2,O60884,4,0.00,1.32,19.86,1.35,0.29,22.00,1.87,0.60,1.90,-1.09,4.72,0.01,1.00,FALSE,FALSE,0.57,0.56,0.57,prot.1349,0.73,seq.11582.63,0.52,
DNAJA4_43616,OID43616,DNAJA4,Q8WW22,4,0.00,0.07,50.39,0.96,0.41,22.00,1.36,0.80,1.29,-0.56,4.89,0.00,0.74,FALSE,FALSE,0.57,0.57,0.57,prot.4672,0.78,seq.9744.139,0.67,
DNAJB13_41113,OID41113,DNAJB13,P59910,2,0.14,81.74,138.33,-1.65,2.33,22.00,-1.50,2.60,-0.91,-6.73,6.45,0.00,0.00,FALSE,FALSE,0.00,0.00,0.00,,,seq.24659.6,0.00,
DNAJB14_43618,OID43618,DNAJB14,Q8TBM8,4,0.00,54.49,22.17,1.07,0.31,22.00,1.59,0.68,1.58,-1.43,6.55,0.01,0.87,FALSE,FALSE,0.25,0.24,0.26,,,seq.8053.16,0.09,
DNAJB1_43617,OID43617,DNAJB1,P25685,4,0.00,15.80,46.11,3.48,0.44,22.00,3.95,0.80,3.93,1.56,7.73,0.01,0.99,FALSE,FALSE,0.63,0.63,0.63,prot.2350,0.73,seq.3852.19,0.56,
DNAJB2_44606,OID44606,DNAJB2,P25686,5,0.07,10.52,30.79,1.69,0.37,22.00,2.03,0.62,1.98,0.27,5.32,0.00,0.99,FALSE,FALSE,0.58,0.57,0.58,prot.2351,0.51,seq.11438.6,0.56,
DNAJB3_42381,OID42381,DNAJB3,Q8WWF6,3,0.00,90.12,53.14,-0.24,0.84,22.00,0.21,1.29,0.18,-7.50,6.17,0.01,1.00,FALSE,FALSE,0.01,0.01,0.02,,,seq.23252.4,-0.05,
DNAJB4_43619,OID43619,DNAJB4,Q9UDY4,4,0.00,5.29,23.45,0.41,0.25,22.00,0.87,0.50,0.79,-0.25,4.41,0.02,0.99,FALSE,FALSE,0.47,0.46,0.47,prot.5918,0.37,seq.18884.22,0.65,
DNAJB8_43620,OID43620,DNAJB8,Q8NHS0,4,0.00,24.98,11.41,0.05,0.17,22.00,0.47,0.63,0.32,-0.49,5.76,0.04,1.00,FALSE,FALSE,0.21,0.21,0.22,,,seq.20942.4,0.19,
DNAJC10_41114,OID41114,DNAJC10,Q8IXB1,2,0.14,74.98,59.87,-1.51,1.98,22.00,-0.40,1.96,-0.27,-7.31,6.97,0.00,0.52,FALSE,FALSE,0.02,0.01,0.02,,,seq.8297.8,0.00,
DNAJC12_41115,OID41115,DNAJC12,Q9UKB3,2,0.14,84.39,38.79,1.36,0.55,22.00,1.46,1.07,1.40,-1.80,7.02,0.00,0.99,FALSE,FALSE,0.18,0.18,0.19,,,seq.21114.18,0.05,
DNAJC17_43621,OID43621,DNAJC17,Q9NVM6,4,0.00,35.42,30.36,0.99,0.45,22.00,1.34,0.65,1.28,-0.94,5.02,0.01,0.99,FALSE,FALSE,0.45,0.44,0.46,prot.5736,0.28,seq.14655.1,0.57,
DNAJC19_41116,OID41116,DNAJC19,Q96DA6,2,0.14,80.77,48.44,0.09,0.73,22.00,0.24,0.79,0.27,-7.46,5.36,0.00,0.90,FALSE,FALSE,0.04,0.04,0.04,prot.4881,0.01,seq.4545.53,0.01,
DNAJC21_43622,OID43622,DNAJC21,Q5F1R6,4,0.00,44.68,17.70,0.54,0.26,22.00,0.92,0.43,0.91,-0.49,3.12,0.00,0.99,FALSE,FALSE,0.26,0.26,0.27,prot.3807,0.18,,,
DNAJC27_40169,OID40169,DNAJC27,Q9NZQ0,1,0.00,86.99,135.05,-3.09,2.94,22.00,-0.15,1.92,0.10,-7.61,8.42,0.05,0.64,FALSE,FALSE,0.01,0.01,0.01,,,seq.12799.65,-0.01,
DNAJC28_41117,OID41117,DNAJC28,Q9NX36,2,0.14,71.71,216.06,0.38,2.81,22.00,0.19,3.14,0.22,-6.59,9.91,0.00,0.00,FALSE,FALSE,0.01,0.01,0.02,,,,,
DNAJC30_42382,OID42382,DNAJC30,Q96LL9,3,0.00,76.90,31.92,0.00,0.42,22.00,0.30,0.84,0.18,-1.69,7.88,0.04,0.99,FALSE,FALSE,0.04,0.04,0.04,,,seq.7866.11,0.01,
DNAJC6_43623,OID43623,DNAJC6,O75061,4,0.00,9.95,20.46,2.92,0.29,22.00,2.94,0.74,2.92,0.26,6.36,0.00,1.00,FALSE,FALSE,0.47,0.47,0.47,prot.1358,0.40,seq.32001.11,0.11,
DNAJC7_44608,OID44608,DNAJC7,Q99615,5,0.07,0.42,11.62,0.54,0.16,22.00,0.92,0.45,0.89,-0.48,4.35,0.00,1.00,FALSE,FALSE,0.60,0.59,0.60,prot.5126,0.79,seq.32371.2,0.77,
DNAJC9_43624,OID43624,DNAJC9,Q8WXX5,4,0.00,21.09,43.90,0.98,0.52,22.00,1.42,0.77,1.38,-0.64,5.62,0.01,1.00,FALSE,FALSE,0.46,0.45,0.46,prot.4695,0.49,seq.31599.24,0.01,
DNAL1_41118,OID41118,DNAL1,Q4LDG9,2,0.14,61.53,24.30,-0.51,0.34,22.00,0.03,0.98,-0.19,-2.18,6.20,0.00,0.99,FALSE,FALSE,0.07,0.07,0.07,,,,,
DNALI1_40170,OID40170,DNALI1,O14645,1,0.00,65.07,55.07,-3.34,1.08,22.00,-2.09,1.49,-2.21,-10.14,5.90,0.02,1.00,FALSE,FALSE,0.03,0.03,0.03,,,seq.20437.9,0.01,
DNASE1_45108,OID45108,DNASE1,P24855,6,1.11,13.79,11.46,0.88,0.18,21.00,0.35,0.68,0.35,-2.34,2.57,0.00,1.00,FALSE,FALSE,0.72,0.71,0.72,prot.2341,0.84,,,
DNER_44609,OID44609,DNER,Q8NFT8,5,0.07,0.91,8.58,0.05,0.12,22.00,0.08,0.29,0.07,-1.34,1.38,0.00,0.99,FALSE,FALSE,0.54,0.53,0.54,,,seq.9769.48,0.67,
DNLZ_42383,OID42383,DNLZ,Q5SXM8,3,0.00,70.56,38.42,-1.02,0.88,22.00,-0.66,2.18,-0.99,-9.05,10.12,0.01,1.00,FALSE,FALSE,0.02,0.02,0.02,,,seq.35035.7,-0.04,
DNM1_43625,OID43625,DNM1,Q05193,4,0.00,3.55,32.26,4.20,0.49,22.00,5.03,0.95,5.08,-0.40,10.20,0.01,0.99,FALSE,FALSE,0.57,0.57,0.57,prot.3252,0.59,seq.24435.1,0.61,
DNM3_43626,OID43626,DNM3,Q9UQ16,4,0.00,17.81,17.69,0.24,0.25,22.00,0.63,0.60,0.56,-1.09,5.18,0.02,1.00,FALSE,FALSE,0.23,0.23,0.24,prot.6087,0.20,,,
DNMBP_43627,OID43627,DNMBP,Q6XZF7,4,0.00,0.00,14.70,0.80,0.22,22.00,1.25,0.54,1.25,-0.97,4.43,0.00,0.93,FALSE,FALSE,0.35,0.33,0.35,prot.4078,0.25,,,
DNPEP_43628,OID43628,DNPEP,Q9ULA0,4,0.00,22.06,26.74,-0.86,0.38,22.00,-1.15,0.80,-1.14,-6.76,2.30,0.00,0.99,FALSE,FALSE,0.25,0.24,0.25,,,seq.25037.4,0.11,
DNPH1_44610,OID44610,DNPH1,O43598,5,0.07,0.00,31.89,1.22,0.32,22.00,1.81,0.63,1.78,0.05,4.99,0.00,0.99,TRUE,FALSE,0.53,0.53,0.53,prot.1254,0.11,seq.17785.11,0.49,8
DOC2B_42384,OID42384,DOC2B,Q14184,3,0.00,59.64,105.92,-2.04,2.78,22.00,-0.56,2.34,-0.44,-7.33,8.07,0.04,0.06,FALSE,FALSE,0.02,0.02,0.03,,,seq.7997.118,0.00,
DOCK10_41119,OID41119,DOCK10,Q96BY6,2,0.14,82.51,161.04,0.12,2.44,22.00,0.66,2.83,0.65,-6.85,9.28,0.00,0.65,FALSE,FALSE,0.03,0.03,0.03,prot.4851,,seq.35370.18,0.00,
DOCK8_AS1_41120,OID41120,DOCK8-AS1,Q5T8R8,2,0.14,48.08,72.91,-1.76,1.08,22.00,-0.13,1.54,-0.37,-7.91,8.96,0.00,1.00,FALSE,FALSE,0.04,0.03,0.04,,,,,
DOCK9_42385,OID42385,DOCK9,Q9BZ29,3,0.00,71.61,30.39,-1.37,0.46,22.00,-0.95,1.25,-1.27,-3.20,7.52,0.08,0.99,FALSE,FALSE,0.04,0.04,0.04,,,seq.14002.18,0.00,
DOHH_40171,OID40171,DOHH,Q9BU89,1,0.00,35.28,36.45,0.19,0.45,22.00,0.72,0.74,0.66,-1.65,4.49,0.01,0.99,FALSE,FALSE,0.13,0.13,0.14,prot.7163,0.02,seq.24420.57,0.02,
DOK1_43629,OID43629,DOK1,Q99704,4,0.00,15.59,45.49,3.51,0.62,22.00,3.64,0.99,3.62,-1.11,8.19,0.01,0.99,FALSE,FALSE,0.59,0.59,0.59,prot.5134,0.70,seq.16831.7,0.67,
DOK2_44611,OID44611,DOK2,O60496,5,0.07,0.28,24.05,3.18,0.33,22.00,3.12,0.80,3.15,-0.49,8.57,0.00,0.83,FALSE,FALSE,0.69,0.69,0.70,prot.1313,0.76,seq.19578.19,0.71,4
DOK7_40172,OID40172,DOK7,Q18PE1,1,0.00,88.94,50.35,-0.82,0.73,22.00,-0.22,0.80,-0.17,-5.26,4.33,0.01,1.00,FALSE,FALSE,0.02,0.02,0.03,,,,,
DOP1B_40173,OID40173,DOP1B,Q9Y3R5,1,0.00,96.94,72.99,-1.00,1.86,22.00,-0.93,2.16,-0.45,-7.51,5.61,0.09,0.00,FALSE,FALSE,0.04,0.04,0.05,prot.7201,0.01,,,
DPEP1_43630,OID43630,DPEP1,P16444,4,0.00,3.34,10.46,-0.55,0.15,22.00,0.10,0.60,0.16,-6.43,2.46,0.00,0.99,TRUE,FALSE,0.50,0.50,0.50,prot.8001,0.18,seq.8794.13,0.50,
DPEP2_43631,OID43631,DPEP2,Q9H4A9,4,0.00,26.51,6.90,0.18,0.10,22.00,-1.79,0.44,-1.80,-4.11,0.40,0.01,0.99,TRUE,TRUE,0.44,0.43,0.45,prot.5478,0.07,seq.8327.26,0.45,
DPF1_41121,OID41121,DPF1,Q92782,2,0.14,90.31,51.52,-0.61,0.93,22.00,-0.32,1.23,-0.30,-7.96,8.78,0.00,1.00,FALSE,FALSE,-0.01,-0.01,-0.01,,,seq.30601.27,-0.04,
DPF3_41122,OID41122,DPF3,Q92784,2,0.14,62.58,41.84,-0.36,0.75,22.00,-0.42,1.35,-0.63,-4.63,7.71,0.00,0.95,FALSE,FALSE,0.04,0.04,0.05,,,,,
DPH3P1_41123,OID41123,DPH3P1,Q9H4G8,2,0.14,81.95,55.32,-1.28,1.50,22.00,-0.84,1.66,-0.77,-8.11,7.15,0.00,0.99,FALSE,FALSE,0.04,0.04,0.04,,,,,
DPP10_43632,OID43632,DPP10,Q8N608,4,0.00,6.33,10.06,0.01,0.14,22.00,-0.11,0.41,-0.13,-1.16,3.29,0.01,0.60,FALSE,FALSE,0.19,0.18,0.20,,,seq.7890.68,-0.03,
DPP4_45351,OID45351,DPP4,P27487,7,0.07,0.00,7.34,0.50,0.11,22.00,0.39,0.35,0.38,-1.23,3.59,0.00,0.97,FALSE,FALSE,0.40,0.39,0.40,,,seq.15460.9,0.19,
DPP6_43633,OID43633,DPP6,P42658,4,0.00,15.17,16.19,0.62,0.25,22.00,0.43,0.47,0.44,-1.23,2.26,0.00,1.00,FALSE,FALSE,0.20,0.20,0.21,,,seq.21969.5,-0.03,
